"DATE","AWAY_NAME","HOME_NAME","AWAY_2PA","AWAY_2PM","AWAY_3PA","AWAY_3PM","AWAY_FTA","AWAY_FTM","AWAY_TO","AWAY_ORB","AWAY_DRB","HOME_2PA","HOME_2PM","HOME_3PA","HOME_3PM","HOME_FTA","HOME_FTM","HOME_TO","HOME_ORB","HOME_DRB","AWAY_PTS_Q1","HOME_PTS_Q1","AWAY_PTS_Q2","HOME_PTS_Q2","AWAY_PTS_Q3","HOME_PTS_Q3","AWAY_PTS_Q4","HOME_PTS_Q4","AWAY_PTS_FINAL","HOME_PTS_FINAL"
20100115,"SAC","PHI",55,20,15,6,33,28,19,10,31,70,33,12,4,26,20,11,10,29,25,32,47,49,71,74,86,98,86,98
20100115,"TOR","NY",51,27,22,12,31,22,12,3,38,57,27,29,11,20,17,13,10,32,39,20,67,43,93,80,112,104,112,104
20100115,"WAS","CHI",80,39,22,7,30,20,6,15,39,87,40,10,4,35,29,9,13,38,24,26,48,47,77,74,104,104,119,121
20100116,"CLE","LAC",56,31,23,7,24,19,12,14,18,43,27,19,10,24,17,17,4,23,23,26,47,56,73,78,102,101,102,101
20100116,"MIA","OKC",74,33,8,1,20,11,15,12,21,63,32,12,6,20,16,23,9,36,19,29,45,55,67,84,80,98,80,98
20100116,"MIL","UTA",57,24,24,11,21,14,18,8,32,62,36,16,8,26,16,20,6,37,20,31,47,60,71,89,95,112,95,112
20100116,"NY","DET",64,25,17,7,21,19,19,12,27,69,28,13,4,36,26,16,20,31,24,23,37,51,60,77,90,94,90,94
20100116,"PHO","CHA",61,27,23,8,25,21,15,10,28,76,36,15,10,27,23,10,13,34,22,43,47,74,77,105,99,125,99,125
20100116,"SA","MEM",66,29,21,7,12,7,16,12,32,74,33,9,3,27,17,16,17,34,27,24,42,52,65,75,86,92,86,92
20100116,"SAC","WAS",60,24,23,7,19,17,15,12,29,67,35,13,3,23,17,11,10,29,23,22,44,48,66,70,86,96,86,96
20100117,"DAL","TOR",65,31,15,5,16,11,11,8,33,74,37,16,7,22,15,5,12,33,23,20,41,54,68,84,88,110,88,110
20100118,"CHI","GS",86,30,10,5,33,22,13,15,38,73,33,22,9,32,21,13,14,43,25,33,53,54,79,83,97,114,97,114
20100118,"DAL","BOS",61,35,7,4,24,17,15,4,31,64,35,13,4,16,8,13,5,27,20,25,41,50,75,68,99,90,99,90
20100118,"DET","NY",84,39,12,0,19,13,13,19,27,51,26,22,10,22,17,18,7,32,23,23,43,57,70,68,91,99,91,99
20100118,"MIL","HOU",67,32,25,9,11,7,15,13,37,62,30,24,6,28,23,13,12,37,34,27,51,58,73,79,91,91,98,101
20100118,"NJ","LAC",70,35,13,3,20,16,13,11,18,60,37,12,3,29,23,18,9,28,24,39,49,61,66,88,95,106,95,106
20100118,"OKC","ATL",67,30,9,4,26,22,11,14,34,74,32,16,4,21,15,8,18,26,29,22,52,49,79,75,94,91,94,91
20100118,"ORL","LAL",49,25,33,11,15,9,13,9,36,71,32,18,6,22,16,7,10,34,25,33,47,52,68,64,92,98,92,98
20100118,"PHI","MIN",64,34,19,6,24,17,14,5,34,76,34,12,7,22,19,17,12,31,29,17,57,40,75,73,99,99,103,108
20100118,"PHO","MEM",67,37,29,10,19,14,18,15,31,70,36,19,9,32,26,17,10,32,20,34,56,58,86,88,118,125,118,125
20100118,"POR","WAS",65,34,17,3,16,15,14,15,24,60,33,8,2,28,25,13,9,24,21,24,38,43,73,70,92,97,92,97
20100118,"SA","NO",60,26,18,7,38,24,10,16,34,70,34,13,4,12,10,9,8,30,29,16,56,41,78,61,97,90,97,90
20100118,"SAC","CHA",57,34,27,7,21,14,20,13,33,67,34,16,5,33,22,11,11,23,23,32,47,66,72,84,103,105,103,105
20100119,"IND","MIA",59,24,26,7,20,14,18,13,32,63,35,17,10,19,13,15,6,39,19,36,43,62,58,85,83,113,83,113
20100119,"TOR","CLE",64,33,19,7,21,13,11,5,27,50,31,22,7,30,25,16,6,37,28,28,60,62,83,91,100,108,100,108
20100120,"BOS","DET",51,25,19,5,28,21,19,5,30,71,32,14,4,21,16,17,13,32,30,21,56,48,69,69,86,92,86,92
20100120,"CHI","LAC",80,37,11,2,26,17,13,11,35,71,33,11,5,39,23,17,11,38,26,19,47,50,70,75,97,104,97,104
20100120,"DAL","WAS",65,35,20,4,14,12,11,12,29,68,31,13,5,20,16,16,14,27,25,20,50,47,70,67,94,93,94,93
20100120,"DEN","GS",69,33,19,9,43,30,15,17,38,66,32,29,9,32,27,13,14,30,30,25,53,53,81,82,105,105,123,118
20100120,"IND","ORL",52,28,24,6,33,24,19,7,28,49,27,26,10,37,25,21,12,38,20,40,46,68,74,94,98,109,98,109
20100120,"MEM","NO",72,41,13,4,20,17,15,12,25,68,44,19,4,17,13,12,12,27,24,31,54,64,85,82,111,113,111,113
20100120,"MIA","CHA",53,20,23,2,31,19,15,12,22,60,30,12,5,37,29,20,13,37,17,38,34,61,53,87,65,104,65,104
20100120,"NJ","PHO",73,35,14,3,20,15,15,14,28,71,41,13,4,29,24,10,10,34,26,32,49,56,77,90,94,118,94,118
20100120,"OKC","MIN",57,26,17,8,21,18,19,7,32,74,37,11,3,10,9,13,7,26,24,24,55,51,77,69,94,92,94,92
20100120,"POR","PHI",65,32,11,4,25,22,9,10,26,64,30,14,4,21,18,12,12,25,22,21,47,42,71,68,98,90,98,90
20100120,"SAC","ATL",72,38,15,3,15,12,14,11,24,64,35,14,5,28,23,15,11,30,23,23,52,54,68,81,97,108,97,108
20100120,"TOR","MIL",69,33,16,5,27,26,9,10,30,69,33,23,10,20,17,7,17,30,24,22,56,49,78,81,107,113,107,113
20100120,"UTA","SA",68,34,11,3,32,28,13,6,39,68,29,21,6,26,22,16,15,31,21,22,45,50,74,70,105,98,105,98
20100121,"LAC","DEN",73,33,17,1,19,16,11,13,26,49,23,22,11,37,26,17,11,38,24,24,48,47,65,81,85,105,85,105
20100121,"LAL","CLE",60,24,23,8,24,15,8,15,28,53,28,18,6,25,19,13,6,42,27,18,46,44,65,67,87,93,87,93
20100122,"CHA","ATL",56,29,13,3,30,22,17,10,24,65,37,17,5,14,14,13,12,20,17,31,43,47,65,83,89,103,89,103
20100122,"CHI","PHO",71,37,14,6,28,23,7,8,34,70,26,26,11,24,19,11,19,30,35,26,64,54,88,83,115,104,115,104
20100122,"DAL","PHI",66,29,15,3,17,14,15,9,33,71,34,15,3,18,15,14,9,40,25,24,48,54,60,72,81,92,81,92
20100122,"HOU","SA",62,35,16,8,27,22,15,7,36,69,30,22,8,33,25,11,14,27,28,31,55,56,83,77,116,109,116,109
20100122,"IND","DET",51,27,25,9,26,24,18,8,30,76,34,9,1,31,22,15,16,29,31,19,53,45,85,67,105,93,105,93
20100122,"LAL","NY",55,27,23,12,31,25,9,8,32,69,35,22,6,21,17,8,13,29,36,30,63,63,84,85,115,105,115,105
20100122,"MIA","WAS",57,32,22,13,12,9,13,9,37,61,24,20,8,21,16,11,12,23,32,15,57,42,85,64,112,88,112,88
20100122,"MIL","TOR",53,30,26,5,24,21,12,6,33,55,26,20,6,42,31,14,11,34,25,28,57,48,73,68,96,101,96,101
20100122,"NJ","GS",62,23,11,3,32,24,20,11,30,59,34,18,6,31,25,13,6,38,21,26,44,50,65,88,79,111,79,111
20100122,"NO","MIN",53,28,20,4,34,28,13,10,24,68,34,12,4,16,14,20,11,32,26,24,53,53,74,71,96,94,96,94
20100122,"OKC","MEM",63,27,14,4,23,18,17,13,33,59,25,15,4,34,24,14,11,31,20,28,49,48,69,72,84,86,84,86
20100122,"POR","BOS",64,29,25,5,27,22,14,16,30,58,32,20,6,18,16,17,6,31,25,30,50,55,69,74,91,91,95,98
20100122,"SAC","ORL",81,27,12,4,27,18,17,16,32,49,25,25,7,33,29,23,8,43,22,23,32,48,49,77,84,100,84,100
20100123,"CHI","HOU",61,32,12,7,26,19,14,8,34,63,26,22,8,23,21,10,9,23,32,21,64,52,80,75,104,97,104,97
20100123,"GS","PHO",71,33,23,8,15,13,15,13,31,58,28,27,9,33,29,14,14,37,28,25,60,55,80,79,103,112,103,112
20100123,"MIN","MIL",73,31,13,2,37,26,13,13,24,63,38,23,11,21,18,15,9,36,23,32,45,55,67,85,94,127,94,127
20100123,"NJ","UTA",54,24,19,7,23,14,17,8,23,65,42,7,2,34,26,16,10,36,21,34,42,60,63,94,83,116,83,116
20100123,"NO","DEN",66,35,26,7,22,19,8,7,30,63,30,27,10,36,26,14,20,41,33,32,54,53,78,79,101,101,110,116
20100123,"OKC","CLE",75,28,11,5,33,28,9,17,27,41,22,28,12,40,20,17,10,35,23,26,43,56,78,77,99,100,99,100
20100123,"ORL","CHA",48,24,39,14,22,16,12,8,41,61,26,27,9,22,16,13,12,34,24,21,49,45,69,59,92,92,106,95
20100123,"PHI","IND",86,33,11,7,23,20,10,16,36,49,24,27,10,22,19,21,6,38,27,29,57,50,86,73,107,97,107,97
20100123,"POR","DET",49,26,22,8,26,21,9,4,31,54,28,21,4,34,25,9,11,29,32,21,56,42,74,69,97,93,97,93
20100123,"SAC","MIA",62,30,11,2,32,18,14,9,24,63,38,15,6,32,21,10,11,30,25,33,45,65,61,89,84,115,84,115
20100124,"DAL","NY",64,38,22,12,17,16,10,10,35,61,25,25,4,21,16,17,22,24,27,25,59,43,97,56,128,78,128,78
20100124,"LAC","WAS",70,34,16,3,20,15,11,15,30,63,27,18,5,17,9,19,13,31,30,26,48,46,71,68,92,78,92,78
20100124,"LAL","TOR",79,39,19,6,9,9,13,16,35,64,32,18,7,26,21,11,10,29,24,21,56,54,84,82,105,106,105,106
20100125,"ATL","HOU",58,30,24,9,19,15,12,11,34,62,28,21,5,30,24,10,12,29,23,25,55,44,77,67,102,95,102,95
20100125,"CHA","DEN",59,29,13,5,28,20,16,7,28,56,26,23,10,26,22,11,9,27,26,29,52,56,73,84,93,104,93,104
20100125,"CHI","SA",67,37,11,5,12,9,17,9,35,79,36,14,3,20,12,10,18,25,29,31,52,50,70,71,98,93,98,93
20100125,"CLE","MIA",51,26,22,7,28,19,13,10,31,63,28,15,6,29,17,11,14,32,24,34,50,54,67,69,92,91,92,91
20100125,"IND","PHI",61,35,22,8,22,15,16,9,32,64,28,18,8,26,18,14,11,28,25,29,56,59,80,76,109,98,109,98
20100125,"LAC","BOS",68,26,12,5,28,22,16,11,37,58,30,14,4,34,23,14,5,38,19,17,44,43,59,64,89,95,89,95
20100125,"NO","POR",49,26,19,9,22,19,13,5,28,67,32,17,8,13,9,14,12,27,31,23,47,49,72,73,98,97,98,97
20100125,"ORL","MEM",43,20,35,13,18,15,19,13,24,70,32,12,6,26,17,20,14,31,23,22,50,52,79,77,94,99,94,99
20100125,"PHO","UTA",54,24,30,17,23,16,12,7,24,64,37,20,7,37,29,11,13,35,24,24,69,58,96,91,115,124,115,124
20100126,"CHA","PHO",71,34,21,7,30,25,12,20,28,53,24,34,15,17,16,19,12,29,26,33,48,54,77,83,98,98,114,109
20100126,"GS","SAC",71,26,23,4,42,32,12,16,33,77,31,15,4,33,25,21,19,49,18,23,38,49,60,73,96,99,96,99
20100126,"LAL","WAS",53,35,22,9,22,18,9,4,29,67,36,20,7,14,10,12,15,28,30,29,60,44,87,72,115,103,115,103
20100126,"MIL","DAL",57,31,18,9,22,18,12,8,24,62,31,18,10,17,16,13,9,27,27,28,53,59,77,83,107,108,107,108
20100126,"MIN","NY",68,31,17,9,23,16,22,12,32,53,30,40,17,25,21,13,11,33,16,40,45,68,64,96,105,132,105,132
20100127,"ATL","SA",68,30,20,5,24,15,7,12,33,76,36,16,4,28,21,9,19,41,21,36,44,66,74,87,90,105,90,105
20100127,"CHI","OKC",73,35,17,6,8,8,17,14,39,65,24,19,7,23,17,14,11,29,28,30,56,47,68,66,96,86,96,86
20100127,"DEN","HOU",55,28,17,4,39,29,17,8,38,64,29,19,7,19,13,16,9,30,16,31,50,51,72,74,97,92,97,92
20100127,"LAC","NJ",57,27,19,5,28,18,18,13,25,64,36,13,5,18,16,16,8,34,20,23,41,51,64,71,87,103,87,103
20100127,"LAL","IND",75,39,22,5,30,25,10,20,42,65,32,28,7,14,11,11,11,31,31,29,59,56,92,78,118,96,118,96
20100127,"MEM","DET",69,29,8,5,28,26,12,13,31,75,38,10,2,19,11,10,17,22,27,21,56,50,79,74,99,93,99,93
20100127,"MIA","TOR",68,35,22,5,21,18,7,12,23,71,42,10,4,22,15,14,11,35,34,23,60,57,81,85,103,111,103,111
20100127,"MIN","CLE",82,33,13,4,23,17,8,14,21,57,35,16,5,28,24,16,8,34,26,27,48,60,66,85,95,109,95,109
20100127,"NO","GS",69,39,17,6,29,27,24,14,32,69,38,20,7,18,13,20,8,23,33,30,62,55,96,75,123,110,123,110
20100127,"PHI","MIL",64,34,14,2,21,14,18,16,35,72,32,13,5,21,12,9,12,23,19,20,46,48,69,72,88,91,88,91
20100127,"UTA","POR",48,32,15,6,35,24,21,8,36,68,28,24,5,28,24,9,19,19,37,16,63,46,85,75,106,95,106,95
20100128,"BOS","ORL",48,23,26,12,18,12,15,6,26,53,26,20,6,40,26,16,17,30,34,23,51,40,72,61,94,96,94,96
20100128,"DAL","PHO",66,36,16,5,23,19,9,8,26,58,31,15,9,31,23,15,9,28,34,25,59,55,90,84,106,112,106,112
20100128,"TOR","NY",60,33,21,7,26,19,21,11,41,64,31,23,7,24,21,14,9,32,20,34,49,53,79,81,106,104,106,104
20100129,"BOS","ATL",62,28,12,3,30,26,17,7,28,63,31,15,6,27,20,14,7,32,22,23,41,53,73,74,91,100,91,100
20100129,"CHA","GS",63,31,18,10,39,29,16,12,36,66,42,19,3,29,17,9,8,24,24,28,65,59,92,80,121,110,121,110
20100129,"CHI","NO",78,36,13,5,27,21,15,9,43,77,27,22,12,19,16,13,13,37,30,29,57,50,88,77,102,102,108,106
20100129,"CLE","IND",47,25,22,7,44,23,23,9,52,67,25,25,6,5,5,12,7,31,36,18,58,44,77,64,94,73,94,73
20100129,"DEN","OKC",46,17,21,10,22,20,23,4,27,72,37,9,5,18,12,14,10,29,26,27,45,51,60,79,84,101,84,101
20100129,"LAC","MIN",71,34,23,5,27,14,12,15,26,64,35,18,8,22,17,14,7,40,20,34,37,56,73,82,97,111,97,111
20100129,"LAL","PHI",66,34,15,3,27,22,10,9,27,69,32,11,4,20,15,20,13,31,19,18,51,42,76,67,99,91,99,91
20100129,"MEM","SA",64,33,9,4,23,19,14,5,27,68,34,19,8,18,12,14,13,25,21,28,50,53,70,77,97,104,97,104
20100129,"MIA","DET",58,25,15,10,17,12,18,17,35,62,25,4,1,19,12,13,7,18,26,23,47,36,71,48,92,65,92,65
20100129,"POR","HOU",60,29,21,8,21,18,14,9,29,57,30,18,5,43,29,12,11,31,28,18,47,49,71,78,100,104,100,104
20100129,"SAC","UTA",56,28,20,5,26,23,16,9,28,60,31,12,4,40,27,16,10,31,20,22,46,49,63,73,94,101,94,101
20100129,"WAS","NJ",59,29,17,3,17,14,19,15,25,61,28,5,2,25,17,18,7,25,18,26,46,47,63,66,81,79,81,79
20100130,"ATL","ORL",60,25,21,7,20,15,10,5,29,49,32,23,7,27,19,11,6,37,18,21,44,49,63,77,86,104,86,104
20100130,"CHA","SAC",65,34,16,5,29,20,14,8,35,64,29,22,10,13,8,16,11,31,29,33,56,54,90,67,103,96,103,96
20100130,"MIA","MIL",56,23,22,6,28,20,15,14,29,59,27,16,7,25,20,17,12,34,21,23,38,56,58,71,84,95,84,95
20100130,"NO","MEM",70,36,14,4,31,25,13,13,30,78,40,21,3,18,13,14,23,31,18,33,42,61,76,81,97,97,109,102
20100130,"NY","WAS",64,32,21,6,22,14,9,11,29,77,33,21,11,10,7,16,24,35,19,36,44,50,69,82,96,106,96,106
20100130,"POR","DAL",76,43,10,3,25,19,12,7,32,75,35,14,7,22,21,15,10,32,26,21,44,47,73,69,103,103,114,112
20100131,"DEN","SA",57,28,12,9,25,20,19,7,34,62,31,17,3,21,18,15,9,24,21,23,45,41,75,68,103,89,103,89
20100131,"GS","OKC",66,31,13,6,29,24,18,9,22,66,35,10,4,41,30,19,14,31,26,29,55,54,75,87,104,112,104,112
20100131,"IND","TOR",55,29,27,10,20,14,11,5,27,67,43,16,7,16,10,14,8,36,29,32,59,63,86,95,102,117,102,117
20100131,"LAC","CLE",64,28,19,7,19,12,14,13,29,52,24,27,16,24,18,11,7,36,20,46,39,67,67,83,89,114,89,114
20100131,"LAL","BOS",59,31,14,4,22,16,16,8,28,53,28,20,6,19,15,18,10,29,30,19,47,52,66,73,90,89,90,89
20100131,"NY","MIN",60,26,28,9,16,12,13,9,27,65,34,19,8,25,20,18,16,42,26,23,46,49,72,82,91,112,91,112
20100131,"ORL","DET",42,20,22,10,32,21,14,4,34,63,26,16,5,25,19,12,12,31,29,21,48,45,64,65,91,86,91,86
20100131,"PHI","NJ",75,28,10,3,29,18,12,14,33,59,25,22,7,10,8,18,11,39,22,25,46,48,69,60,83,79,83,79
20100131,"PHO","HOU",69,37,14,3,35,32,19,9,46,72,29,34,11,29,20,8,18,28,28,21,60,48,79,73,100,100,115,111
20100201,"BOS","WAS",54,31,8,3,36,28,17,4,35,62,27,10,1,36,31,14,9,26,24,23,48,54,74,78,99,88,99,88
20100201,"CHA","POR",41,20,23,6,24,21,21,11,21,55,33,20,7,13,11,18,13,26,19,29,43,51,65,72,79,98,79,98
20100201,"DAL","UTA",67,32,11,4,18,16,15,9,25,65,35,14,4,25,22,15,13,30,26,24,46,53,76,77,92,104,92,104
20100201,"LAL","MEM",53,26,20,8,27,17,15,5,34,65,29,17,5,32,22,10,12,37,24,24,50,52,71,70,93,95,93,95
20100201,"MIL","MIA",57,32,16,5,22,18,17,9,38,55,22,22,6,28,19,12,11,27,21,17,54,38,76,59,97,81,97,81
20100201,"PHO","NO",62,37,21,6,23,17,16,10,34,72,35,18,6,16,12,11,11,27,30,31,59,46,85,70,109,100,109,100
20100201,"SAC","DEN",63,33,19,7,24,22,19,8,40,68,37,21,4,38,26,9,5,28,26,26,64,50,78,73,99,99,109,112
20100202,"ATL","OKC",61,30,14,6,25,21,10,9,26,66,32,15,5,32,27,7,17,28,22,22,49,49,72,79,99,106,99,106
20100202,"DET","NJ",74,35,8,3,24,18,9,10,29,58,29,15,4,28,23,13,8,32,24,29,43,48,71,67,97,93,97,93
20100202,"GS","HOU",74,35,24,6,15,9,6,10,25,64,36,22,7,31,26,16,12,45,25,39,49,59,68,83,97,119,97,119
20100202,"LAC","CHI",68,31,14,6,17,10,15,7,35,64,25,15,5,21,17,20,11,36,31,26,50,42,78,63,90,82,90,82
20100202,"MEM","CLE",78,33,14,2,23,17,14,13,27,63,35,18,5,24,20,18,10,33,16,28,37,55,62,86,89,105,89,105
20100202,"MIL","ORL",69,26,22,7,19,9,9,14,30,55,24,16,9,34,24,14,6,43,26,23,36,50,57,75,82,99,82,99
20100202,"TOR","IND",72,33,20,8,34,25,16,14,32,60,35,24,9,35,33,15,9,37,34,32,53,58,86,100,115,130,115,130
20100203,"CHA","LAL",62,31,20,6,22,17,14,18,27,67,33,17,6,20,15,7,16,22,21,19,47,49,67,72,97,99,97,99
20100203,"CHI","PHI",64,30,22,8,25,19,19,10,31,71,40,15,5,19,11,16,9,34,25,26,51,45,70,71,94,94,103,106
20100203,"GS","DAL",61,32,16,6,27,19,21,15,25,62,38,17,5,21,19,17,7,24,21,32,48,62,75,81,101,110,101,110
20100203,"LAC","ATL",71,32,18,7,18,12,13,14,35,65,30,14,6,28,25,9,6,36,23,17,46,41,72,69,97,103,97,103
20100203,"MIA","BOS",50,29,23,9,22,17,13,6,25,60,31,16,6,39,27,17,15,26,26,27,51,53,74,74,102,107,102,107
20100203,"NJ","TOR",72,32,17,7,17,14,13,13,30,59,27,19,10,29,24,13,9,31,22,28,56,57,78,83,99,108,99,108
20100203,"OKC","NO",61,37,12,5,17,14,18,5,38,68,33,23,8,11,9,9,10,27,22,22,58,52,82,76,103,99,103,99
20100203,"PHO","DEN",69,34,18,9,15,14,13,12,35,65,31,14,4,33,23,10,8,31,28,22,60,49,86,72,109,97,109,97
20100203,"POR","UTA",68,29,19,8,28,23,10,16,22,54,37,13,5,32,29,12,4,31,27,29,52,60,77,88,105,118,105,118
20100203,"SA","SAC",71,40,13,4,28,23,15,11,27,64,36,22,9,19,14,13,11,23,31,29,61,60,88,83,115,113,115,113
20100203,"WAS","NY",57,32,20,5,7,6,14,4,27,70,37,18,9,8,6,10,14,33,22,22,45,41,65,72,85,107,85,107
20100204,"MIA","CLE",70,32,17,4,14,10,13,15,25,50,29,20,5,36,29,15,11,32,28,29,52,56,73,81,86,102,86,102
20100204,"SA","POR",67,33,17,4,22,15,6,10,26,63,33,13,6,18,12,14,10,35,24,26,53,51,74,66,93,96,93,96
20100205,"CHI","ATL",66,33,10,0,20,15,14,9,31,70,31,18,8,11,5,8,14,30,20,27,46,50,70,64,81,91,81,91
20100205,"DEN","LAL",62,33,22,15,21,15,13,8,33,72,36,26,8,20,17,12,18,30,30,30,59,64,94,89,126,113,126,113
20100205,"DET","IND",74,30,13,4,14,11,13,14,28,52,31,27,10,19,15,16,11,36,20,24,37,52,56,76,83,107,83,107
20100205,"HOU","MEM",64,32,25,7,21,16,16,19,31,75,33,9,1,20,14,18,11,24,25,25,50,44,75,66,101,83,101,83
20100205,"MIL","NY",68,34,24,10,20,16,12,12,33,67,32,20,7,29,22,11,14,29,29,26,54,59,90,81,114,107,114,107
20100205,"MIN","DAL",61,32,22,12,20,17,19,7,33,63,26,19,9,35,29,15,14,28,32,29,57,61,89,80,117,108,117,108
20100205,"NJ","BOS",52,25,16,5,27,22,15,8,25,57,31,15,5,25,19,15,7,29,25,29,55,51,73,72,87,96,87,96
20100205,"PHI","NO",66,32,13,6,25,19,15,11,35,58,26,21,11,14,9,12,7,29,25,23,56,47,76,70,101,94,101,94
20100205,"PHO","SAC",56,31,22,7,39,31,12,11,33,68,33,13,3,40,27,11,14,28,39,24,66,51,96,71,114,102,114,102
20100205,"WAS","ORL",65,30,14,4,22,20,20,9,43,61,25,22,7,25,20,11,8,33,13,32,35,50,74,67,92,91,92,91
20100206,"DEN","UTA",67,33,16,4,34,28,20,10,29,64,35,17,5,40,31,13,11,27,28,38,55,66,86,93,106,116,106,116
20100206,"IND","MIL",51,26,18,6,13,11,20,4,29,53,25,26,9,21,16,12,10,33,21,31,46,53,63,70,81,93,81,93
20100206,"LAL","POR",65,33,19,8,15,9,10,12,35,53,26,18,5,19,15,10,2,28,26,29,54,48,73,64,99,82,99,82
20100206,"MEM","MIN",73,39,14,6,8,6,14,7,29,67,38,14,7,19,12,7,8,25,27,17,53,47,78,76,102,109,102,109
20100206,"MIA","CHI",61,27,21,7,19,16,18,12,40,74,32,8,1,35,28,11,8,33,27,23,42,49,69,69,91,95,91,95
20100206,"NJ","DET",59,26,15,8,21,16,12,10,25,61,30,12,8,21,15,13,10,26,18,26,47,56,71,78,92,99,92,99
20100206,"NO","CHA",55,30,22,9,21,17,10,6,31,59,30,18,7,27,18,11,6,29,21,26,43,53,79,74,104,99,104,99
20100206,"NY","CLE",51,29,27,12,12,12,14,6,27,58,33,22,11,17,14,13,8,25,24,44,54,74,80,94,106,113,106,113
20100206,"OKC","GS",76,32,14,6,24,22,17,12,37,65,29,23,8,21,13,23,12,36,26,27,52,50,88,73,104,95,104,95
20100206,"PHI","HOU",48,25,24,10,23,22,16,5,34,58,25,25,9,24,18,15,15,26,26,22,47,57,70,76,102,95,102,95
20100206,"SA","LAC",58,26,28,11,17,13,12,9,32,66,30,9,1,20,18,21,7,35,28,10,49,27,82,62,98,81,98,81
20100207,"ORL","BOS",45,20,22,11,29,23,15,6,32,67,30,16,5,19,14,12,12,28,23,24,40,51,76,62,96,89,96,89
20100207,"SAC","TOR",71,32,14,5,36,25,12,18,28,65,40,17,6,23,17,15,9,30,24,31,59,62,87,84,104,115,104,115
20100208,"DAL","GS",49,25,22,12,46,41,16,6,33,65,34,20,8,29,25,15,11,29,29,34,61,70,90,98,127,117,127,117
20100208,"NO","ORL",71,37,18,9,19,16,12,7,26,57,33,26,12,28,21,14,6,35,32,28,70,55,94,87,117,123,117,123
20100208,"SA","LAL",70,31,12,4,18,15,13,10,32,73,32,14,6,26,19,10,12,33,34,28,47,50,68,73,89,101,89,101
20100209,"ATL","MEM",58,34,16,7,25,19,15,10,27,66,36,14,4,12,10,13,10,22,27,30,53,55,82,75,108,94,108,94
20100209,"CHI","IND",68,37,13,4,33,23,16,7,37,73,33,19,7,19,14,16,12,32,29,28,57,60,81,86,109,101,109,101
20100209,"DAL","DEN",55,22,21,7,28,26,15,6,22,61,37,18,11,23,20,17,10,37,21,32,39,65,70,103,91,127,91,127
20100209,"DET","MIL",72,32,12,5,17,14,11,17,29,63,24,19,6,19,15,15,21,26,20,9,45,38,64,62,93,81,93,81
20100209,"HOU","MIA",68,22,18,4,15,10,16,14,33,64,34,15,7,13,10,11,4,42,16,24,31,56,55,80,66,99,66,99
20100209,"MIN","PHI",61,30,15,6,26,19,19,7,25,66,41,14,5,25,22,16,8,31,23,30,51,73,76,97,97,119,97,119
20100209,"NJ","CLE",63,33,11,5,20,16,13,13,21,56,32,18,7,29,19,9,11,24,27,26,49,55,72,78,97,104,97,104
20100209,"OKC","POR",57,26,16,5,28,22,13,9,32,57,28,20,3,14,12,24,12,35,23,17,41,41,59,61,89,77,89,77
20100209,"SAC","NY",77,38,19,7,28,21,16,18,41,65,35,29,7,33,23,10,10,29,26,33,52,56,76,84,105,105,118,114
20100209,"UTA","LAC",68,38,15,4,28,21,11,13,28,52,28,20,5,38,28,16,13,26,29,26,52,56,80,84,109,99,109,99
20100209,"WAS","CHA",63,29,18,6,20,16,10,11,28,58,31,16,4,27,20,13,8,34,27,24,49,50,70,73,92,94,92,94
20100210,"BOS","NO",64,33,8,1,27,16,23,5,32,57,26,18,8,21,17,24,9,38,27,29,55,43,67,72,85,93,85,93
20100210,"CHA","MIN",53,27,22,9,18,12,16,10,35,64,30,21,9,9,5,9,10,24,37,24,56,43,80,70,93,92,93,92
20100210,"LAC","GS",73,30,15,7,26,21,11,13,23,57,36,22,13,28,21,13,6,36,20,38,46,64,74,110,102,132,102,132
20100210,"LAL","UTA",64,31,13,5,24,19,18,9,34,62,31,13,2,25,13,17,9,28,31,18,56,41,76,57,96,81,96,81
20100210,"MIA","ATL",65,36,16,5,11,7,12,13,30,53,23,19,4,25,18,14,12,23,20,27,43,42,67,64,94,76,94,76
20100210,"MIL","NJ",72,37,14,6,12,5,14,13,34,67,25,7,4,22,15,17,9,31,20,26,44,44,68,60,97,77,97,77
20100210,"ORL","CHI",47,25,32,12,25,21,17,8,43,68,28,19,4,23,19,13,10,31,41,17,67,45,89,64,107,87,107,87
20100210,"PHI","TOR",59,31,22,4,22,19,19,9,35,74,37,11,3,31,21,14,11,32,24,30,41,50,63,78,93,104,93,104
20100210,"POR","PHO",68,42,9,3,19,15,12,6,29,61,31,22,8,19,15,15,9,26,30,20,60,44,83,67,108,101,108,101
20100210,"SAC","DET",61,32,15,7,23,18,17,11,30,75,32,11,3,27,24,12,15,26,20,22,55,56,78,79,103,97,103,97
20100211,"ORL","CLE",49,26,26,10,31,24,13,8,28,64,35,20,9,25,18,7,11,29,23,37,63,66,83,87,106,115,106,115
20100211,"SA","DEN",58,32,19,9,30,20,17,12,33,60,28,19,3,36,27,15,10,22,32,29,54,45,83,70,111,92,111,92
20100216,"BOS","SAC",57,21,23,9,31,26,13,8,37,64,23,20,9,30,19,12,11,37,30,30,57,52,76,69,95,92,95,92
20100216,"DAL","OKC",72,23,21,7,23,19,14,15,38,65,28,17,7,30,22,9,9,42,26,16,54,56,65,78,86,99,86,99
